HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458092.61459,2017-12-05.1169696,bf,1.43,15.850,>15.850,99.990,0.518,0.351,V
2458092.61585,2017-12-05.1182331,bf,1.46,15.862,>15.862,99.990,0.391,0.347,V
2458092.61712,2017-12-05.1194988,bf,1.45,15.995,>15.995,99.990,-0.127,0.307,V
2458094.60019,2017-12-07.1026785,bf,1.57,16.769,>16.769,99.990,0.261,0.150,V
2458094.60146,2017-12-07.1039490,bf,1.36,16.874,>16.874,99.990,-0.099,0.137,V
2458094.60273,2017-12-07.1052186,bf,1.42,16.948,>16.948,99.990,0.079,0.128,V
2458095.56248,2017-12-08.0650268,be,1.40,16.456,>16.456,99.990,-0.269,0.201,V
2458095.56375,2017-12-08.0662954,be,1.39,16.420,>16.420,99.990,0.560,0.207,V
2458095.56501,2017-12-08.0675582,be,1.38,16.417,>16.417,99.990,0.312,0.208,V
2458097.57843,2017-12-10.0810807,bf,1.36,17.015,>17.015,99.990,0.020,0.120,V
2458097.57970,2017-12-10.0823462,bf,1.38,16.906,>16.906,99.990,0.245,0.133,V
2458097.58096,2017-12-10.0836146,bf,1.49,17.042,>17.042,99.990,-0.177,0.117,V
2458098.27562,2017-12-10.7783068,bm,2.28,16.272,>16.272,99.990,0.113,0.225,g
2458098.30276,2017-12-10.8054503,bm,2.11,99.990,99.990,99.990,99.990,99.990,g
2458099.54967,2017-12-12.0524236,be,1.43,16.330,>16.330,99.990,0.161,0.225,V
2458099.55094,2017-12-12.0536918,be,1.47,16.562,>16.562,99.990,-0.487,0.182,V
2458099.55221,2017-12-12.0549635,be,1.41,16.405,>16.405,99.990,-0.171,0.210,V
2458100.27284,2017-12-12.7756305,bm,2.26,15.903,>15.903,99.990,-0.093,0.316,g
2458100.27405,2017-12-12.7768424,bm,2.28,15.898,>15.898,99.990,0.116,0.318,g
2458100.27527,2017-12-12.7780591,bm,2.22,16.162,>16.162,99.990,0.763,0.249,g
2458100.58796,2017-12-13.0907590,bf,1.72,14.878,>14.878,99.990,-0.431,0.859,V
2458100.58922,2017-12-13.0920239,bf,1.50,14.711,>14.711,99.990,0.579,1.001,V
2458100.59048,2017-12-13.0932883,bf,1.44,14.517,>14.517,99.990,-4.171,1.198,V
2458101.28064,2017-12-13.7834787,bm,1.49,16.879,>16.879,99.990,-0.143,0.129,g
2458101.28184,2017-12-13.7846883,bm,1.51,16.971,>16.971,99.990,-0.197,0.118,g
2458101.28305,2017-12-13.7858917,bm,1.51,16.965,>16.965,99.990,-0.180,0.119,g
2458101.52264,2017-12-14.0254863,bi,1.83,15.929,>15.929,99.990,0.313,0.309,g
2458101.52387,2017-12-14.0267224,bi,1.79,16.174,>16.174,99.990,0.029,0.246,g
2458101.52509,2017-12-14.0279388,bi,1.73,16.053,>16.053,99.990,0.074,0.275,g
2458101.58451,2017-12-14.0873553,bf,1.60,16.951,>16.951,99.990,0.055,0.127,V
2458101.58577,2017-12-14.0886251,bf,1.57,17.134,>17.134,99.990,-0.094,0.107,V
2458101.58704,2017-12-14.0898932,bf,1.55,17.000,>17.000,99.990,0.423,0.122,V
2458102.53980,2017-12-15.0426995,be,2.50,16.177,>16.177,99.990,0.108,0.260,V
2458103.52820,2017-12-16.0311458,bi,1.54,16.469,>16.469,99.990,-0.083,0.188,g
2458103.52942,2017-12-16.0323675,bi,1.52,16.776,>16.776,99.990,0.169,0.141,g
2458103.53904,2017-12-16.0419853,be,1.47,16.424,>16.424,99.990,0.299,0.207,V
2458103.54030,2017-12-16.0432458,be,1.49,16.535,>16.535,99.990,-0.149,0.187,V
2458103.54157,2017-12-16.0445160,be,1.45,16.402,>16.402,99.990,-0.093,0.211,V
2458103.57757,2017-12-16.0805182,bf,1.40,16.914,>16.914,99.990,0.220,0.132,V
2458103.57885,2017-12-16.0817974,bf,1.39,16.809,>16.809,99.990,0.226,0.145,V
2458103.58012,2017-12-16.0830628,bf,1.43,16.928,>16.928,99.990,0.185,0.130,V
2458104.27827,2017-12-16.7812497,bm,1.64,14.866,>14.866,99.990,-1.265,0.822,g
2458104.27948,2017-12-16.7824642,bm,1.63,15.089,>15.089,99.990,1.082,0.669,g
2458104.28069,2017-12-16.7836724,bm,1.61,14.978,>14.978,99.990,0.363,0.741,g
2458104.52759,2017-12-17.0305829,bi,1.51,16.325,>16.325,99.990,-0.101,0.214,g
2458104.52881,2017-12-17.0318075,bi,1.54,16.575,>16.575,99.990,-0.002,0.170,g
2458104.53003,2017-12-17.0330237,bi,1.50,16.707,>16.707,99.990,0.266,0.151,g
2458105.52796,2017-12-18.0309982,bi,1.53,16.465,>16.465,99.990,-0.476,0.188,g
2458105.52918,2017-12-18.0322175,bi,1.52,16.566,>16.566,99.990,0.137,0.172,g
2458105.53040,2017-12-18.0334340,bi,1.49,16.604,>16.604,99.990,-0.153,0.166,g
2458105.53199,2017-12-18.0350326,be,1.62,16.113,>16.113,99.990,0.065,0.275,V
2458105.53326,2017-12-18.0362931,be,1.66,16.042,>16.042,99.990,0.049,0.294,V
2458105.53452,2017-12-18.0375605,be,1.62,16.119,>16.119,99.990,-0.443,0.274,V
2458105.55911,2017-12-18.0621420,bf,1.51,17.093,>17.093,99.990,0.447,0.112,V
2458105.56037,2017-12-18.0634068,bf,1.50,16.783,>16.783,99.990,-0.200,0.149,V
2458105.56164,2017-12-18.0646809,bf,1.51,16.855,>16.855,99.990,0.125,0.139,V
2458106.52461,2017-12-19.0276947,bi,1.73,15.810,>15.810,99.990,-0.416,0.344,g
2458106.52584,2017-12-19.0289225,bi,1.68,15.975,>15.975,99.990,0.221,0.296,g
2458106.52707,2017-12-19.0301541,bi,1.65,16.316,>16.316,99.990,0.143,0.216,g
2458108.56783,2017-12-21.0709952,bf,1.50,16.833,>16.833,99.990,-0.072,0.142,V
2458109.56212,2017-12-22.0653314,bf,1.44,16.743,>16.743,99.990,0.034,0.154,V
2458109.56482,2017-12-22.0680402,bf,1.38,16.833,>16.833,99.990,0.083,0.142,V
2458110.52587,2017-12-23.0291263,bj,1.68,15.715,>15.715,99.990,-0.430,0.376,g
2458110.52709,2017-12-23.0303449,bj,1.66,16.063,>16.063,99.990,-0.294,0.273,g
2458110.52831,2017-12-23.0315608,bj,1.58,16.158,>16.158,99.990,0.017,0.250,g
2458111.53353,2017-12-24.0368275,bj,1.64,16.509,>16.509,99.990,0.473,0.181,g
2458111.53474,2017-12-24.0380391,bj,1.62,16.824,>16.824,99.990,-0.078,0.135,g
2458111.53596,2017-12-24.0392567,bj,1.64,16.769,>16.769,99.990,-0.036,0.142,g
2458111.55426,2017-12-24.0575543,bf,1.40,16.674,>16.674,99.990,-0.269,0.164,V
2458111.55697,2017-12-24.0602628,bf,1.44,16.974,>16.974,99.990,0.298,0.125,V
2458113.28475,2017-12-25.7881055,bn,1.55,16.584,>16.584,99.990,0.001,0.169,g
2458113.28595,2017-12-25.7893122,bn,1.53,16.735,>16.735,99.990,-0.050,0.147,g
2458113.28716,2017-12-25.7905219,bn,1.55,16.741,>16.741,99.990,-0.108,0.146,g
2458113.53030,2017-12-26.0336739,bj,2.00,16.096,>16.096,99.990,0.133,0.265,g
2458113.53153,2017-12-26.0348918,bj,2.04,16.193,>16.193,99.990,0.155,0.242,g
2458113.53274,2017-12-26.0361077,bj,2.01,16.199,>16.199,99.990,0.067,0.241,g
2458114.52684,2017-12-27.0302510,bj,2.10,15.748,>15.748,99.990,0.726,0.365,g
2458114.52806,2017-12-27.0314715,bj,2.02,15.703,>15.703,99.990,-0.277,0.380,g
2458114.52928,2017-12-27.0326871,bj,2.07,15.900,>15.900,99.990,-0.562,0.317,g
2458115.28880,2017-12-27.7922315,bn,1.59,16.716,>16.716,99.990,0.056,0.150,g
2458115.29001,2017-12-27.7934387,bn,1.62,16.867,>16.867,99.990,-0.226,0.130,g
2458115.29121,2017-12-27.7946453,bn,1.61,16.960,>16.960,99.990,0.309,0.119,g
2458116.28167,2017-12-28.7851375,bn,1.79,16.273,>16.273,99.990,-0.050,0.225,g
2458116.28303,2017-12-28.7864989,bn,1.70,16.319,>16.319,99.990,0.058,0.216,g
2458116.28426,2017-12-28.7877234,bn,1.68,16.550,>16.550,99.990,0.278,0.174,g
2458116.53461,2017-12-29.0380844,bj,2.15,16.283,>16.283,99.990,-0.288,0.223,g
2458116.53583,2017-12-29.0393047,bj,2.13,16.236,>16.236,99.990,-0.067,0.233,g
2458116.53705,2017-12-29.0405263,bj,2.13,16.322,>16.322,99.990,0.101,0.215,g
2458117.27808,2017-12-29.7815870,bn,2.29,15.053,>15.053,99.990,0.139,0.692,g
2458117.27930,2017-12-29.7828062,bn,2.03,15.867,>15.867,99.990,0.277,0.327,g
2458117.28051,2017-12-29.7840098,bn,1.97,16.060,>16.060,99.990,0.251,0.273,g
2458118.53116,2017-12-31.0346982,bj,1.96,15.774,>15.774,99.990,0.868,0.356,g
2458118.53238,2017-12-31.0359226,bj,1.67,15.871,>15.871,99.990,-0.528,0.326,g
2458118.53361,2017-12-31.0371453,bj,1.79,15.878,>15.878,99.990,-0.235,0.324,g
2458119.53125,2018-01-01.0348244,bj,1.94,15.831,>15.831,99.990,0.451,0.338,g
2458119.53247,2018-01-01.0360462,bj,1.80,15.796,>15.796,99.990,0.762,0.349,g
2458119.53369,2018-01-01.0372627,bj,1.81,15.743,>15.743,99.990,-0.040,0.366,g
2458120.52887,2018-01-02.0324769,bj,1.81,15.472,>15.472,99.990,1.148,0.470,g
2458120.53009,2018-01-02.0336932,bj,1.85,15.445,>15.445,99.990,-1.346,0.482,g
2458206.91459,2018-03-29.4164741,bi,1.42,16.283,>16.283,99.990,-0.519,0.223,g
2458206.91582,2018-03-29.4177023,bi,1.44,15.955,>15.955,99.990,-0.188,0.301,g
2458207.91383,2018-03-30.4156489,bi,1.42,16.337,>16.337,99.990,0.031,0.212,g
2458207.91504,2018-03-30.4168644,bi,1.42,16.125,>16.125,99.990,-0.079,0.258,g
2458207.91626,2018-03-30.4180831,bi,1.51,16.047,>16.047,99.990,-0.445,0.277,g
2458208.90939,2018-03-31.4111483,bi,1.45,16.104,>16.104,99.990,-0.262,0.263,g
2458208.91059,2018-03-31.4123623,bi,1.45,16.132,>16.132,99.990,0.597,0.256,g
2458208.91182,2018-03-31.4135836,bi,1.41,16.103,>16.103,99.990,-0.048,0.263,g
2458209.90493,2018-04-01.4066260,bi,1.44,16.324,>16.324,99.990,-0.194,0.215,g
2458209.90614,2018-04-01.4078421,bi,1.52,16.186,>16.186,99.990,0.290,0.243,g
2458209.90736,2018-04-01.4090607,bi,1.45,16.282,>16.282,99.990,0.410,0.223,g
2458210.90458,2018-04-02.4062105,be,1.63,15.604,>15.604,99.990,0.195,0.440,V
2458210.90584,2018-04-02.4074793,be,1.65,15.423,>15.423,99.990,0.269,0.520,V
2458210.90711,2018-04-02.4087527,be,1.64,15.559,>15.559,99.990,1.444,0.459,V
2458211.90005,2018-04-03.4016284,be,1.66,15.711,>15.711,99.990,-0.517,0.399,V
2458211.90133,2018-04-03.4029013,be,1.67,15.769,>15.769,99.990,-0.057,0.378,V
2458211.90261,2018-04-03.4041768,be,1.63,15.702,>15.702,99.990,-0.228,0.402,V
2458212.90294,2018-04-04.4044476,be,1.53,15.742,>15.742,99.990,0.389,0.387,V
2458212.90420,2018-04-04.4057126,be,1.50,15.740,>15.740,99.990,0.234,0.388,V
2458212.90547,2018-04-04.4069777,be,1.52,15.801,>15.801,99.990,-0.273,0.367,V
2458213.89461,2018-04-05.3960575,be,1.38,15.881,>15.881,99.990,-0.166,0.341,V
2458213.89589,2018-04-05.3973331,be,1.43,15.813,>15.813,99.990,0.219,0.363,V
2458213.89716,2018-04-05.3986090,be,1.45,15.782,>15.782,99.990,-0.107,0.373,V
2458216.64507,2018-04-08.1463356,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458216.64628,2018-04-08.1475531,bm,1.62,16.990,>16.990,99.990,0.128,0.116,g
2458216.64749,2018-04-08.1487590,bm,1.56,17.064,>17.064,99.990,0.052,0.109,g
2458217.89556,2018-04-09.3967400,be,1.53,15.826,>15.826,99.990,0.153,0.358,V
2458217.89690,2018-04-09.3980854,be,1.52,15.669,>15.669,99.990,-0.107,0.414,V
2458217.89817,2018-04-09.3993553,be,1.51,15.832,>15.832,99.990,-0.030,0.357,V
2458220.66064,2018-04-12.1616425,bm,1.50,17.050,>17.050,99.990,0.128,0.110,g
2458220.66185,2018-04-12.1628543,bm,1.51,17.173,>17.173,99.990,0.152,0.098,g
2458220.66307,2018-04-12.1640684,bm,1.47,16.768,>16.768,99.990,0.048,0.143,g
2458220.91538,2018-04-12.4163671,bj,1.60,17.015,>17.015,99.990,-0.096,0.114,g
2458221.91468,2018-04-13.4155952,bj,1.62,17.132,>17.132,99.990,0.174,0.102,g
2458221.91591,2018-04-13.4168204,bj,1.60,17.177,>17.177,99.990,0.082,0.098,g
2458221.91712,2018-04-13.4180385,bj,1.55,16.943,>16.943,99.990,0.062,0.121,g
2458222.91528,2018-04-14.4161277,bf,1.40,16.751,>16.751,99.990,0.090,0.153,V
2458222.91655,2018-04-14.4174013,bf,1.47,16.733,>16.733,99.990,0.246,0.156,V
2458222.91783,2018-04-14.4186787,bf,1.46,16.316,>16.316,99.990,0.446,0.228,V
2458223.67153,2018-04-15.1723236,bn,1.65,16.108,>16.108,99.990,-0.338,0.262,g
2458223.91559,2018-04-15.4163674,bi,1.53,16.980,>16.980,99.990,0.030,0.117,g
2458223.91680,2018-04-15.4175837,bi,1.53,16.992,>16.992,99.990,0.188,0.116,g
2458224.89931,2018-04-16.4000284,bi,1.63,17.504,>17.504,99.990,0.051,0.072,g
2458224.90052,2018-04-16.4012483,bi,1.60,17.501,>17.501,99.990,0.099,0.073,g
2458224.90174,2018-04-16.4024657,bi,1.60,17.482,>17.482,99.990,0.135,0.074,g
2458225.63350,2018-04-17.1341663,bm,1.43,17.452,>17.452,99.990,0.137,0.076,g
2458225.63472,2018-04-17.1353828,bm,1.46,17.475,>17.475,99.990,-0.030,0.074,g
2458225.63593,2018-04-17.1365900,bm,1.46,17.449,>17.449,99.990,0.085,0.076,g
2458225.92259,2018-04-17.4232357,bf,1.50,15.943,>15.943,99.990,0.487,0.322,V
2458228.62349,2018-04-20.1239478,bm,1.47,17.760,>17.760,99.990,0.106,0.057,g
2458228.62470,2018-04-20.1251641,bm,1.57,17.533,>17.533,99.990,0.132,0.070,g
2458228.62592,2018-04-20.1263832,bm,1.46,17.612,>17.612,99.990,0.076,0.065,g
2458228.66130,2018-04-20.1617597,bn,1.55,17.552,>17.552,99.990,-0.088,0.069,g
2458228.66375,2018-04-20.1642037,bn,1.58,17.226,>17.226,99.990,0.061,0.093,g
2458229.62374,2018-04-21.1241344,bm,1.57,17.676,>17.676,99.990,0.040,0.062,g
2458229.62626,2018-04-21.1266495,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458229.65369,2018-04-21.1540841,bn,1.53,99.990,99.990,99.990,99.990,99.990,g
2458229.65517,2018-04-21.1555538,bn,1.58,99.990,99.990,99.990,99.990,99.990,g
2458229.65664,2018-04-21.1570256,bn,1.56,17.956,>17.956,99.990,0.022,0.048,g
2458229.92158,2018-04-21.4219556,be,1.57,16.043,>16.043,99.990,-0.085,0.294,V
2458229.92286,2018-04-21.4232297,be,1.57,16.053,>16.053,99.990,-0.731,0.291,V
2458229.92413,2018-04-21.4245041,be,1.60,15.787,>15.787,99.990,0.043,0.372,V
2458230.64894,2018-04-22.1492613,bn,1.48,99.990,99.990,99.990,99.990,99.990,g
2458230.65135,2018-04-22.1516743,bn,1.49,17.940,>17.940,99.990,0.074,0.048,g
2458230.87563,2018-04-22.3759337,bi,1.40,17.527,>17.527,99.990,0.006,0.071,g
2458230.91115,2018-04-22.4114546,bj,1.71,17.405,>17.405,99.990,-0.087,0.079,g
2458230.91237,2018-04-22.4126729,bj,1.63,17.485,>17.485,99.990,-0.019,0.074,g
2458231.64455,2018-04-23.1448129,bn,1.47,17.407,>17.407,99.990,-0.079,0.079,g
2458231.64578,2018-04-23.1460337,bn,1.46,17.208,>17.208,99.990,0.012,0.095,g
2458231.64698,2018-04-23.1472361,bn,1.50,17.489,>17.489,99.990,0.039,0.073,g
2458231.87271,2018-04-23.3729432,bi,1.36,16.120,>16.120,99.990,0.023,0.259,g
2458231.87392,2018-04-23.3741549,bi,1.40,16.139,>16.139,99.990,0.064,0.254,g
2458231.91061,2018-04-23.4108413,bj,1.57,16.572,>16.572,99.990,-0.236,0.171,g
2458231.91183,2018-04-23.4120643,bj,1.57,16.783,>16.783,99.990,-0.213,0.141,g
2458231.91305,2018-04-23.4132839,bj,1.62,16.944,>16.944,99.990,-0.165,0.121,g
2458232.86479,2018-04-24.3649540,bi,1.45,99.990,99.990,99.990,99.990,99.990,g
2458232.91820,2018-04-24.4183663,bf,1.81,99.990,99.990,99.990,99.990,99.990,V
2458232.92974,2018-04-24.4299083,bf,1.57,99.990,99.990,99.990,99.990,99.990,V
2458233.89153,2018-04-25.3916304,be,1.43,15.638,>15.638,99.990,0.562,0.426,V
2458233.89409,2018-04-25.3941862,be,1.43,16.248,>16.248,99.990,0.017,0.243,V
2458236.85509,2018-04-28.3549848,bi,1.49,16.638,>16.638,99.990,-0.030,0.161,g
2458236.85632,2018-04-28.3562082,bi,1.49,16.603,>16.603,99.990,0.008,0.166,g
2458236.85753,2018-04-28.3574259,bi,1.50,16.404,>16.404,99.990,-0.054,0.199,g
2458236.89220,2018-04-28.3920893,bj,1.58,16.767,>16.767,99.990,0.200,0.143,g
2458236.89342,2018-04-28.3933103,bj,1.50,15.672,>15.672,99.990,-0.709,0.391,g
2458236.89463,2018-04-28.3945267,bj,1.58,15.240,>15.240,99.990,-0.623,0.582,g
2458238.88113,2018-04-30.3808885,be,1.47,15.022,>15.022,99.990,1.045,0.752,V
2458238.88240,2018-04-30.3821570,be,1.42,14.989,>14.989,99.990,0.697,0.775,V
2458238.88367,2018-04-30.3834288,be,1.50,15.231,>15.231,99.990,-0.466,0.620,V
2458238.89131,2018-04-30.3910621,bj,1.70,16.019,>16.019,99.990,-0.177,0.284,g
2458238.89253,2018-04-30.3922828,bj,1.54,16.115,>16.115,99.990,-0.161,0.260,g
2458238.89376,2018-04-30.3935085,bj,1.63,16.199,>16.199,99.990,-0.282,0.241,g
2458239.88689,2018-05-01.3865788,bj,1.59,15.097,>15.097,99.990,-0.664,0.664,g
2458239.88811,2018-05-01.3877971,bj,1.78,15.170,>15.170,99.990,1.445,0.621,g
2458240.88276,2018-05-02.3823709,bj,1.97,16.452,>16.452,99.990,0.052,0.191,g
2458240.88399,2018-05-02.3836025,bj,1.68,16.384,>16.384,99.990,0.197,0.203,g
2458240.88522,2018-05-02.3848311,bj,1.97,16.445,>16.445,99.990,-0.485,0.192,g
2458241.84073,2018-05-03.3402820,bi,1.45,16.471,>16.471,99.990,0.044,0.187,g
2458241.84195,2018-05-03.3415004,bi,1.45,16.556,>16.556,99.990,-0.154,0.173,g
2458241.84317,2018-05-03.3427180,bi,1.41,16.444,>16.444,99.990,0.264,0.192,g
2458241.87972,2018-05-03.3792636,bj,1.58,16.503,>16.503,99.990,-0.113,0.182,g
2458242.88920,2018-05-04.3886799,bj,1.61,16.731,>16.731,99.990,-0.149,0.147,g
2458242.89042,2018-05-04.3899009,bj,1.62,16.819,>16.819,99.990,-0.311,0.136,g
2458242.89164,2018-05-04.3911204,bj,1.54,16.865,>16.865,99.990,0.214,0.130,g
2458243.89710,2018-05-05.3965096,bj,1.62,16.794,>16.794,99.990,-0.109,0.139,g
2458243.89832,2018-05-05.3977267,bj,1.62,16.755,>16.755,99.990,-0.078,0.144,g
2458243.89953,2018-05-05.3989428,bj,1.68,16.829,>16.829,99.990,0.098,0.135,g
2458244.83546,2018-05-06.3348086,bi,1.48,16.679,>16.679,99.990,0.006,0.155,g
2458244.83668,2018-05-06.3360295,bi,1.48,16.756,>16.756,99.990,-0.134,0.144,g
2458244.89020,2018-05-06.3895493,bf,1.59,16.285,>16.285,99.990,0.481,0.235,V
2458244.89152,2018-05-06.3908643,bf,1.66,16.536,>16.536,99.990,0.129,0.186,V
2458245.85083,2018-05-07.3501133,bi,1.51,16.969,>16.969,99.990,-0.194,0.118,g
2458245.85206,2018-05-07.3513329,bi,1.51,16.808,>16.808,99.990,0.115,0.137,g
2458245.85328,2018-05-07.3525526,bi,1.47,16.914,>16.914,99.990,0.093,0.125,g
2458247.85740,2018-05-09.3565409,bi,1.50,15.553,>15.553,99.990,0.458,0.436,g
2458247.85862,2018-05-09.3577598,bi,1.48,14.946,>14.946,99.990,-0.342,0.763,g
2458247.85984,2018-05-09.3589798,bi,1.55,14.769,>14.769,99.990,2.154,0.899,g
2458247.87242,2018-05-09.3715565,bj,1.69,15.870,>15.870,99.990,0.347,0.326,g
2458247.87486,2018-05-09.3739981,bj,1.59,15.608,>15.608,99.990,-0.206,0.415,g
2458248.61618,2018-05-10.115275,bm,1.42,17.053,>17.053,99.990,0.254,0.110,g
2458248.61740,2018-05-10.1164916,bm,1.49,17.295,>17.295,99.990,0.194,0.088,g
2458248.61862,2018-05-10.1177093,bm,1.43,17.273,>17.273,99.990,0.166,0.090,g
2458248.61987,2018-05-10.1189643,bn,1.59,17.562,>17.562,99.990,-0.041,0.069,g
2458248.62109,2018-05-10.1201756,bn,1.56,17.445,>17.445,99.990,0.139,0.076,g
2458248.62229,2018-05-10.1213825,bn,1.60,17.448,>17.448,99.990,-0.036,0.076,g
2458251.81424,2018-05-13.3131159,bi,1.37,16.694,>16.694,99.990,0.090,0.153,g
2458251.81546,2018-05-13.3143385,bi,1.36,16.641,>16.641,99.990,0.005,0.160,g
2458251.81668,2018-05-13.3155571,bi,1.39,16.647,>16.647,99.990,-0.107,0.159,g
2458252.83265,2018-05-14.3314725,bi,1.43,17.562,>17.562,99.990,-0.121,0.069,g
2458252.83509,2018-05-14.3339061,bi,1.38,17.646,>17.646,99.990,0.029,0.063,g
2458254.55756,2018-05-16.0562576,bm,1.53,17.625,>17.625,99.990,-0.013,0.065,g
2458254.55878,2018-05-16.0574770,bm,1.49,17.408,>17.408,99.990,0.028,0.079,g
2458254.55999,2018-05-16.0586844,bm,1.50,17.530,>17.530,99.990,-0.114,0.071,g
2458254.58793,2018-05-16.0866258,bn,1.58,17.752,>17.752,99.990,0.052,0.058,g
2458254.58914,2018-05-16.0878326,bn,1.62,17.910,>17.910,99.990,0.085,0.050,g
2458254.85126,2018-05-16.3499416,bj,1.61,17.593,>17.593,99.990,0.168,0.067,g
2458254.85249,2018-05-16.3511646,bj,1.63,17.701,>17.701,99.990,-0.082,0.060,g
2458254.85370,2018-05-16.3523829,bj,1.58,17.563,>17.563,99.990,0.037,0.069,g
2458255.55334,2018-05-17.0519791,bm,1.54,17.608,>17.608,99.990,-0.005,0.066,g
2458255.55455,2018-05-17.0531872,bm,1.53,17.585,>17.585,99.990,0.040,0.067,g
2458255.55577,2018-05-17.0544025,bm,1.49,17.539,>17.539,99.990,0.084,0.070,g
2458256.54198,2018-05-18.0405460,bm,1.66,17.542,>17.542,99.990,0.005,0.070,g
2458256.54320,2018-05-18.0417629,bm,1.67,17.553,>17.553,99.990,0.062,0.069,g
2458256.54441,2018-05-18.0429805,bm,1.60,17.565,>17.565,99.990,0.072,0.068,g
2458257.57857,2018-05-19.0770699,bm,1.65,17.380,>17.380,99.990,0.101,0.081,g
2458257.57978,2018-05-19.0782864,bm,1.60,17.436,>17.436,99.990,0.047,0.077,g
2458257.58100,2018-05-19.0795020,bm,1.63,17.268,>17.268,99.990,-0.029,0.090,g
2458257.58335,2018-05-19.0818541,bn,1.71,17.720,>17.720,99.990,-0.014,0.059,g
2458257.58457,2018-05-19.0830649,bn,1.72,17.211,>17.211,99.990,-0.325,0.095,g
2458257.58577,2018-05-19.0842686,bn,1.71,16.750,>16.750,99.990,-0.016,0.145,g
2458257.83838,2018-05-19.3368640,bj,1.54,17.519,>17.519,99.990,0.103,0.071,g
2458257.83960,2018-05-19.3380862,bj,1.57,17.561,>17.561,99.990,0.128,0.069,g
2458257.84082,2018-05-19.3393046,bj,1.51,17.570,>17.570,99.990,-0.012,0.068,g
2458259.79249,2018-05-21.2908486,bi,1.42,17.309,>17.309,99.990,0.166,0.087,g
2458259.79371,2018-05-21.2920686,bi,1.42,17.540,>17.540,99.990,-0.043,0.070,g
2458259.79493,2018-05-21.2932942,bi,1.45,17.423,>17.423,99.990,-0.073,0.078,g
2458259.83059,2018-05-21.3289476,bj,1.58,17.692,>17.692,99.990,-0.048,0.061,g
2458259.83181,2018-05-21.3301695,bj,1.62,17.442,>17.442,99.990,0.170,0.077,g
2458259.83303,2018-05-21.3313946,bj,1.57,17.605,>17.605,99.990,0.110,0.066,g
2458262.55242,2018-05-24.0506055,bm,1.48,17.126,>17.126,99.990,0.172,0.102,g
2458262.56826,2018-05-24.0664432,bn,1.55,99.990,99.990,99.990,99.990,99.990,g
2458262.56994,2018-05-24.0681259,bn,1.56,99.990,99.990,99.990,99.990,99.990,g
2458262.57170,2018-05-24.0698848,bn,1.59,99.990,99.990,99.990,99.990,99.990,g
2458264.78069,2018-05-26.2787379,bi,1.55,16.620,>16.620,99.990,0.009,0.163,g
2458264.78191,2018-05-26.2799599,bi,1.50,16.650,>16.650,99.990,-0.107,0.159,g
2458264.78312,2018-05-26.2811760,bi,1.54,16.593,>16.593,99.990,-0.221,0.167,g
2458265.77787,2018-05-27.2758538,bi,1.42,16.633,>16.633,99.990,0.229,0.161,g
2458265.77909,2018-05-27.2770768,bi,1.49,16.480,>16.480,99.990,0.123,0.186,g
2458266.87492,2018-05-28.3728405,bi,1.45,16.636,>16.636,99.990,-0.053,0.161,g
2458266.87613,2018-05-28.3740530,bi,1.42,15.822,>15.822,99.990,0.479,0.341,g
2458266.87735,2018-05-28.3752729,bi,1.37,16.070,>16.070,99.990,0.080,0.271,g
2458270.77237,2018-06-01.2700701,bi,1.55,16.202,>16.202,99.990,-0.248,0.240,g
2458270.77359,2018-06-01.2712921,bi,1.48,16.590,>16.590,99.990,-0.321,0.168,g
2458273.81726,2018-06-04.3147898,bi,1.46,16.868,>16.868,99.990,-0.163,0.130,g
2458273.81848,2018-06-04.3160106,bi,1.44,16.789,>16.789,99.990,0.088,0.140,g
2458273.81971,2018-06-04.3172396,bi,1.42,16.775,>16.775,99.990,-0.067,0.142,g
2458274.49733,2018-06-04.9948178,bm,1.54,16.912,>16.912,99.990,-0.060,0.125,g
2458274.49855,2018-06-04.9960450,bm,1.48,16.823,>16.823,99.990,0.155,0.135,g
2458274.49976,2018-06-04.9972512,bm,1.43,16.851,>16.851,99.990,0.331,0.132,g
2458274.53907,2018-06-05.0365564,bn,1.52,17.143,>17.143,99.990,0.049,0.101,g
2458274.54027,2018-06-05.0377613,bn,1.52,17.203,>17.203,99.990,0.051,0.095,g
2458274.54150,2018-06-05.0389903,bn,1.53,17.092,>17.092,99.990,0.068,0.106,g
2458275.52782,2018-06-06.0252581,bm,1.52,17.058,>17.058,99.990,0.031,0.109,g
2458275.52903,2018-06-06.0264653,bm,1.51,17.080,>17.080,99.990,-0.117,0.107,g
2458275.53024,2018-06-06.0276806,bm,1.51,17.103,>17.103,99.990,0.103,0.105,g
2458275.55015,2018-06-06.0475877,bn,1.50,17.342,>17.342,99.990,0.081,0.084,g
2458275.55137,2018-06-06.0488043,bn,1.50,17.372,>17.372,99.990,-0.039,0.082,g
2458275.55259,2018-06-06.0500230,bn,1.53,17.402,>17.402,99.990,-0.067,0.080,g
2458277.55651,2018-06-08.0538361,bm,1.49,16.991,>16.991,99.990,0.194,0.116,g
2458277.55787,2018-06-08.0551943,bm,1.51,17.249,>17.249,99.990,0.100,0.091,g
